Country Name,Country Code,Year,Adjusted net national income (current US$),Adjusted savings: consumption of fixed capital (current US$),Broad money (% of GDP),CO2 emissions (kg per PPP $ of GDP),Coal rents (% of GDP),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",Forest rents (% of GDP),GDP (current US$),GNI (current US$),Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross national expenditure (% of GDP),Imports of goods and services (% of GDP),"Inflation, GDP deflator (annual %)","International tourism, expenditures (current US$)",Merchandise exports (current US$),Merchandise imports (current US$),Trade (% of GDP),Value Added (% of GDP),Bank assets ratio (% of GDP),Claims on economy (% of GDP),Current Expenditure (% of GDP),Domestic credit (% of GDP),Current rents (% of GDP),Recieved revenue (% of GDP)
Cabo Verde,CPV,2007,1210532681.0,267127437.4,77.57141917,0.195895968,0.0,36.01741324,12.66662624,0.023187135,0.50481817,1513933983.0,1482535120.0,94.01547816,57.018187409999996,130.1894155,66.20682867,8.751419016,123000000.0,19000000.0,750000000.0,205.69278162999998,90.923428213,33.17009668,17.51035909,135.855412769,154.54822512,0.50481817,57.500848792
Cabo Verde,CPV,2008,1410091399.0,326644838.4,75.56401254,0.167119416,0.0,36.89595833,11.78671611,-0.158278639,0.482929056,1789333749.0,1742237159.0,91.06366065,59.656087189999994,126.1924528,63.08841119,3.545932648,143000000.0,32000000.0,825000000.0,202.29733718,91.126585842,30.08270508,14.49934772,129.700074502,171.61353152,0.482929056,59.19093343
Cabo Verde,CPV,2009,1333062266.0,329564325.9,77.50042427,0.187675433,0.0,31.07745164,7.36080661,0.110788274,0.535788695,1711817182.0,1668453496.0,82.30656995999999,51.335295120000005,125.8823318,56.95978354,2.174621123,145000000.0,35000000.0,709000000.0,178.57764743,92.69056492200001,23.66913638,13.65148281,138.103165211,188.11100136,0.535788695,52.298733893000005
Cabo Verde,CPV,2010,1258386478.0,327803888.5,80.10418462,0.194338879,0.0,32.67031806,6.981903001,0.002511541,0.469733673,1664310770.0,1591147122.0,92.84152925000001,53.1449419,129.0977099,61.76802794,0.5050860420000001,138000000.0,44000000.0,742000000.0,190.61878704999998,92.73253060299999,21.77364784,12.4099888,138.915898407,199.04312087000002,0.469733673,52.683468496
Cabo Verde,CPV,2011,1418034190.0,368098579.8,78.47816747,0.202368753,0.0,35.51923974,5.479689718,0.07550338599999999,0.476574881,1865915544.0,1792779486.0,94.24102525,52.71842266,128.8107857,64.32991022,2.676410906,142000000.0,69000000.0,947000000.0,203.58303069,91.654432277,14.9253111,13.82871383,138.83017186099997,213.16611715,0.476574881,55.823641022000004
Cabo Verde,CPV,2012,1305583538.0,364747245.8,82.07897964,0.161357641,0.0,40.43180426,7.349250424,0.634887585,0.58639277,1741809809.0,1667229960.0,72.34084037,46.09062543,119.41353329999998,59.84533757,0.552996041,135000000.0,56000000.0,766000000.0,202.58617285999998,93.299098063,21.60817176,16.57986328,139.2504362999333,211.32144907,0.58639277,55.712623859999994
Cabo Verde,CPV,2013,1344292597.0,434990035.7,89.44060546,0.155032008,0.0,40.49244284,4.825662775,1.771024265,0.572401133,1850470042.0,1785866826.0,61.77262426,45.90406898,114.3542031,54.84664594,1.42841089,127000000.0,69000000.0,725000000.0,191.94042171,93.423596696,24.9838495,17.47054626,139.101505713,211.91618930000004,0.572401133,53.906264932
Cabo Verde,CPV,2014,1371092758.0,389181367.2,95.64897804,0.14900514199999998,0.0,40.36113969,9.709658571,0.669351933,0.608516356,1859898513.0,1767262554.0,71.52796942,42.60436747,120.3241604,60.68530006,-0.146774194,115000000.0,80000000.0,768000000.0,200.2553941,94.36103700199999,31.74779912,19.08548676,142.175776467,211.28250323,0.608516356,52.23925597
Cabo Verde,CPV,2015,1189856703.0,340440128.0,98.88484197,0.19083883556,0.0,44.90744231,6.01649897,-0.99684856,0.760202245,1596800287.0,1537742030.0,69.81308548375,44.09137404,114.2512044,59.15864667,1.736266164,109000000.0,67000000.0,604000000.0,194.80198579,93.923917823,30.44173632,18.31620826,146.183651776,207.71812555,0.760202245,60.482282389999995
Cabo Verde,CPV,2016,1231009890.0,361129284.1,102.5699807,0.19083883556,0.0,44.229689,7.595390636,0.470729212,0.7721311059999999,1663008687.0,1603736778.0,74.88311370375,52.32863338,115.7324838,59.96217272,-0.231686837,75000000.0,60000000.0,666000000.0,200.34492734999998,92.84770193400001,37.11397309,18.06404026,140.104634697,205.76419544000004,0.7721311059999999,62.42762779
Cabo Verde,CPV,2017,1306335323.0,391957647.6,104.6259482,0.19083883556,0.0,45.92281296,6.3121505660000015,0.7624102779999999,0.746739863,1769787215.0,1708795749.0,77.83985958375,47.19846037,121.4575406,67.38035354,0.685148447,90000000.0,50000000.0,789000000.0,214.78540395000002,92.30046892499999,34.60297184,18.76284188,143.10593990982352,210.47911813000002,0.746739863,61.139094029999995
Cabo Verde,CPV,2018,805354480.6464285,198138426.9821429,99.44160065,0.19083883556,0.0,48.77942813,5.158765752,1.120038785,0.5712722855357144,1976814277.0,1930185521.0,80.06205332375,55.70463246,119.4283772,68.20780538,1.525582285,87782608.69565217,76000000.0,816000000.0,217.17413415000001,91.73524530499999,35.90430596,17.97177848,137.46913299175685,202.16107134,0.5712722855357144,59.446903885384614
Cambodia,KHM,1990,7845832383.173912,749152489.9239999,33.786694186115376,0.14277214431818178,0.0,51.17304990038462,7.782543063115384,-0.1524379584285714,3.5957936515199997,9317143646.807692,9381852857.041666,35.713146283076924,26.21415846192949,108.0592723092308,59.63006525846154,5.96618649316,240000000.0,86000000.0,164000000.0,230.1998799524231,109.50747692442307,54.65534628333334,-3.620190319961538,117.59704698266103,77.96199995653846,3.5957936515199997,27.465264527230765
Cambodia,KHM,1991,7845832383.173912,749152489.9239999,33.786694186115376,0.14277214431818178,0.0,51.17304990038462,7.782543063115384,-0.1524379584285714,3.5957936515199997,9317143646.807692,9381852857.041666,35.713146283076924,26.21415846192949,108.0592723092308,59.63006525846154,5.96618649316,240000000.0,213000000.0,245000000.0,230.1998799524231,109.50747692442307,54.65534628333334,-3.620190319961538,117.85356797366103,77.96199995653846,3.5957936515199997,27.465264527230765
Cambodia,KHM,1992,7845832383.173912,749152489.9239999,33.786694186115376,0.14277214431818178,0.0,51.17304990038462,7.782543063115384,-0.1524379584285714,3.5957936515199997,9317143646.807692,9381852857.041666,35.713146283076924,26.21415846192949,108.0592723092308,59.63006525846154,5.96618649316,240000000.0,265000000.0,443000000.0,230.1998799524231,109.50747692442307,54.65534628333334,-3.620190319961538,118.67160440266102,77.96199995653846,3.5957936515199997,27.465264527230765
Cambodia,KHM,1993,7845832383.173912,119383991.7,4.894459555,0.120856444,0.0,16.05707363,2.13614124,-0.1524379584285714,5.471296234,2533727592.0,9381852857.041666,22.64275955,10.328522500083334,117.511034,32.66718415,5.96618649316,240000000.0,284000000.0,471000000.0,85.800619219,105.981817527,54.65534628333334,2.565331516,132.32277910062254,9.714739504999999,5.471296234,24.605577286999996
Cambodia,KHM,1994,7845832383.173912,125688973.7,6.362328535,0.193515967,0.0,25.79195939,2.46826429,-0.1524379584285714,6.743921932999999,2791435272.0,9381852857.041666,22.62952885,14.002107257083335,113.895593,38.67607256,59.96529339,240000000.0,490000000.0,744000000.0,115.628093382,104.389980776,54.65534628333334,2.007222986,133.17282151362255,12.064562283000003,6.743921932999999,24.635445318999995
Cambodia,KHM,1995,3038428865.0,150423775.0,7.696568149,0.181020792,0.0,31.18418153,4.382185009,-0.1524379584285714,8.326751947,3441205693.0,3380436725.0,28.46914979,4.9498661109999995,115.2191755,46.58254651,8.004180161,22000000.0,855000000.0,1187000000.0,145.879482972,105.323753572,54.65534628333334,1.7539144,130.52525631862255,12.251243856999999,8.326751947,24.567726793999995
Cambodia,KHM,1996,3057817271.0,177675357.4,9.90682316,0.17500917300000002,0.0,25.36400674,8.372554207,-0.1524379584285714,8.266182076,3506695720.0,3421442060.0,27.396145689999997,0.915435279,118.4792187,43.79756006,3.03250199,31000000.0,644000000.0,1072000000.0,128.86449420999998,105.52804422,54.65534628333334,1.3871234680000002,133.18721353862256,15.610871515,8.266182076,24.561431376999998
Cambodia,KHM,1997,3068454230.0,183791591.2,10.47645684,0.157538036,0.0,33.61693558,5.915641749,-0.1524379584285714,7.128153749,3443413389.0,3403728394.0,28.4401138,12.766955633999999,110.7935305,45.31770888,6.005075839,28000000.0,736000000.0,1064000000.0,141.3262239,107.56017974,54.65534628333334,0.530638294,124.66684043262256,19.418956505,7.128153749,24.570414766999995
Cambodia,KHM,1998,2758349043.0,187851617.5,10.49516728,0.18850224,0.0,31.23814579,7.781726634,-3.434090937,6.556082214,3120425503.0,3066048888.0,24.22008252,6.806577566,112.2611842,44.38132721,10.35773733,35000000.0,800000000.0,1166000000.0,151.3729243,108.65422825,54.65534628333334,1.523388675,127.93456281770588,18.328947778,6.556082214,26.544422650999998
Cambodia,KHM,1999,3140775611.0,214717985.9,10.78420389,0.160223144,0.0,40.54418618,6.602863776,-3.437946295,3.393557209,3517242477.0,3421151872.0,32.96265667,18.244285816999998,111.7602113,53.6327019,1.261552288,41000000.0,1129000000.0,1591000000.0,188.15987216,107.58248674000001,54.65534628333334,0.769642921,122.66942003362254,17.963216669,3.393557209,26.573380005999994
Cambodia,KHM,2000,3259502931.0,230810751.6,12.91397916,0.147579889,0.0,49.52278105,3.216744312,-0.641724788,2.453022248,3677897739.0,3533900965.0,35.60691199,20.772298048,110.845803,61.3625144,-4.283226767,52000000.0,1389000000.0,1939000000.0,221.92611629,110.21063486,54.65534628333334,0.0235703,121.09615685182354,19.057720087,2.453022248,27.020272743999996
Cambodia,KHM,2001,3534255263.0,257866311.1,14.11229835,0.153105617,0.0,52.54124718,3.676756427,0.109751946,2.530915634,3984000517.0,3842634360.0,34.48876216,26.268871338,108.715297,61.20222994,2.646541004,59000000.0,1500000000.0,2094000000.0,225.83898802000002,111.76968905999999,67.04850025555555,-0.463524114,117.88633603882353,17.542210557000004,2.530915634,27.061960572999993
Cambodia,KHM,2002,3756088852.0,282218227.0,17.23490629,0.138653904,0.0,55.42213314,3.056850915,-0.189634594,2.595009583,4284028483.0,4096441960.0,37.15331374,22.853286625,109.627368,64.27080295,0.713141232,64000000.0,1923000000.0,2318000000.0,241.5572713,112.30816563,89.21487211555555,-0.687939218,118.333615653,18.25520535,2.595009583,21.339566624
Cambodia,KHM,2003,4082158007.0,312477343.6,18.01135015,0.135249506,0.0,56.52047035,1.751316579,0.15587409,3.410502632,4658246918.0,4481379859.0,38.77018666,23.356107512,110.95635959999998,66.56034186,1.797517596,60000000.0,2118000000.0,2560000000.0,244.58286154,113.35952453,77.34600751555556,-0.639005755,117.02949995291667,20.99479684,3.410502632,19.681287812999997
Cambodia,KHM,2004,4632430639.0,393785853.5,19.98677445,0.122671663,0.0,63.60589501,2.461977045,0.191894342,3.20397566,5337833248.0,5123749225.0,34.5476305,21.097115013,107.6646444,70.90552236,4.823737963,80000000.0,2798000000.0,3193000000.0,271.46467165,113.10595028000002,69.29028323555556,-1.104123722,115.654933346,25.928887578999998,3.20397566,20.697817578000002
Cambodia,KHM,2005,5481475459.0,459820100.0,19.26880451,0.119221382,0.0,64.08470726,6.025383905,0.06797979700000001,1.7198349590000002,6293046162.0,6005719073.0,37.35279983,23.51343394,108.560844,72.74722281,6.076678825,137000000.0,3092000000.0,3927000000.0,276.33369597,112.58376781,53.95540291555555,-1.840618328,112.69503933591668,25.115056785,1.7198349590000002,20.154930958999998
Cambodia,KHM,2006,6293915688.0,584082650.3,23.36607408,0.11288532,0.0,68.59324512,6.64242251,0.115220438,1.822022528,7274595707.0,6955909278.0,41.862877350000005,35.44087361,106.9394118,76.02120838,4.631109399,176000000.0,3692000000.0,4771000000.0,290.21177123,113.52365963,48.841995445555554,-3.211999648,106.33297291991667,32.81008181,1.822022528,20.499315717
Cambodia,KHM,2007,7488225541.0,712967208.1,32.2112763,0.115231818,0.0,65.32596805,10.03894968,0.012675319,2.245441568,8639235842.0,8313830824.0,40.968482800000004,35.33599501,105.0763113,72.94217882,6.518033506,194000000.0,4088000000.0,5439000000.0,274.58492952,110.47973922,48.15185609555556,-5.350724898,106.28306909899999,49.285855299999994,2.245441568,23.035432161
Cambodia,KHM,2008,8872782150.0,869460162.5,28.36005624,0.119172827,0.0,65.5432507,7.874681055,0.197923057,3.0998406160000003,10351914093.0,9926200962.0,35.883751509999996,31.635065850000004,103.6953213,67.77700868,12.25378661,180000000.0,4708000000.0,6508000000.0,265.11816599,109.31186693000001,49.69403600555555,-7.294137172999999,109.43909772091666,63.12563075999999,3.0998406160000003,24.890013175
Cambodia,KHM,2009,8765992646.0,1016652138.0,37.47941505,0.141068794,0.0,49.2207635,8.925272448,0.181441038,2.862837743,10401851851.0,9951177101.0,41.48552116,36.481280569999996,103.682516,55.91771187,2.504384662,163000000.0,4196000000.0,5830000000.0,227.04389462,108.35942457,61.400098355555556,-5.523618267000001,111.314330601,68.30456960000001,2.862837743,21.864728074000002
Cambodia,KHM,2010,9451884878.0,1103793809.0,41.60574508,0.141759417,0.0,54.08278279,12.49138118,0.183059704,2.695956615,11242275199.0,10727606651.0,33.561727340000004,29.86638988,105.0041865,59.52093544,3.12059287,131000000.0,5143000000.0,6791000000.0,246.85848947,108.74459354999999,64.17611382999999,-4.917731522,115.999412546,77.82309875,2.695956615,26.432305282999998
Cambodia,KHM,2011,10799211717.0,1211151122.0,39.07436915,0.134718472,0.0,54.08075591,11.99484384,0.227327091,3.050561909,12829541141.0,12229474121.0,33.06968767,27.477350559999998,105.9770477,59.50108761,3.36406625,344000000.0,6704000000.0,9300000000.0,270.42300033000004,109.37567397,52.23971981,-4.328120753,117.82586098499999,80.64781299,3.050561909,26.46652222
Cambodia,KHM,2012,11838527622.0,1308046848.0,50.04048956,0.129073698,0.0,57.88976453,14.25776298,0.257428697,2.293983506,14054443213.0,13324765052.0,35.87261348,32.993993360000005,104.3777002,62.70767297,1.4405181269999998,406000000.0,7838000000.0,11350000000.0,291.16214606,109.35392829999999,47.744816279999995,-4.958340953,114.08649101300001,111.28963246,2.293983506,29.80409051
Cambodia,KHM,2013,13046236719.0,1371068463.0,56.34303705,0.121331555,0.0,62.3879358,13.58334609,0.408907549,1.902466075,15227991395.0,14575360631.0,38.95487771,36.81486735,104.2589685,67.65855087,0.781387552,469000000.0,6666000000.0,9555000000.0,271.26868672,109.66086007999999,43.865713979999995,-5.384961787000001,113.966672833,150.85447096,1.902466075,32.412254625
Cambodia,KHM,2014,13972288258.0,1603978339.0,67.37665023,0.132597517,0.0,62.60347417,11.09689482,0.491321091,2.772153229,16702610842.0,15825602128.0,43.1342597,38.319981119999994,105.1391586,67.00875814,2.632195879,526000000.0,6846000000.0,10692000000.0,269.90506164,109.57958281,39.64724433,-7.455883933,112.583428698,180.72096643,2.772153229,37.810098902
Cambodia,KHM,2015,15034878060.0,1743162707.0,72.40213415,0.14277214431818178,0.0,61.71842376,10.09866353,0.486211968,1.7307757769999998,18049954289.0,16944761320.0,43.8879607,38.53504399,104.6561256,66.14564324,1.7192706919999998,641000000.0,8542000000.0,13261000000.0,282.98980551,110.10637751,40.4750836,-9.898215817999999,110.72926294591666,213.60745515,1.7307757769999998,37.729070539999995
Cambodia,KHM,2016,16645766999.0,1943968848.0,79.17482843,0.14277214431818178,0.0,61.28152493,12.28177217,0.392248682,1.888216015,20159271965.0,18922070560.0,44.39102801,38.948640010000005,104.0355661,65.66850405,3.38084594,762000000.0,10069000000.0,14101000000.0,278.90691092000003,110.07579358000001,42.576437909999996,-11.43174982,110.57841686391667,234.16795654,1.888216015,38.143276779000004
Cambodia,KHM,2017,18434698364.0,2163968074.0,88.17647070000002,0.14277214431818178,0.0,60.68195781,12.57004957,0.517836414,1.731379629,22180376506.0,20803188298.0,44.78968847,44.67698114,101.4069429,64.10581574,3.3235380560000003,919000000.0,12089000000.0,15495000000.0,282.30214372,110.12084801,44.68975563,-13.90077455,109.77392316979902,247.45964397,1.731379629,40.184315458
Cambodia,KHM,2018,7845832383.173912,749152489.9239999,100.6993825,0.14277214431818178,0.0,61.59572751,12.64167368,0.505098264,3.5957936515199997,24542474061.0,22887888262.0,45.99928571,49.16679492,99.00156034,63.30288532,3.084201935,240000000.0,14350000000.0,19070000000.0,295.68655812,110.14382888,43.43829579,-16.29431062,107.40222120079903,284.66840884000004,3.5957936515199997,42.811219772
Cameroon,CMR,1990,8969953105.0,751217051.7,21.23368527,0.07553516,0.0,20.1829144,-1.011797042,0.135367378,3.56017924,11151578051.0,10673691295.0,35.146742939999996,36.846186540000005,97.13075738,17.31353104,1.643098431,446695652.17391306,2002000000.0,1400000000.0,80.80230768,111.81400624999999,37.43453776811111,-1.021206155,116.41928259117647,83.61894531,22.648421479,24.235647884
Cameroon,CMR,1991,10277134281.0,910250003.1,21.62894405,0.048336406,0.0,19.99888046,-0.116596577,0.17304186300000002,2.966587222,12434370005.0,11659688178.0,33.31836495,37.46902444,94.64103805,14.63989889,3.568713529,446695652.17391306,1834000000.0,1173000000.0,71.11256822,112.00526888,37.43453776811111,5.89228181,116.81826362317646,90.38386784999999,11.509530405999998,24.118947145
Cameroon,CMR,1992,9411842027.0,842716144.4,18.82931207,0.167377985,0.0,20.54702225,0.256256396,0.290070306,3.240226748,11396310990.0,10750635242.0,28.61077256,27.614451019999997,97.76859792,18.31556992,-1.277671029,446695652.17391306,1840000000.0,1163000000.0,76.75006637999999,111.39173183,37.43453776811111,11.00876303,120.52032448317648,51.075974820000006,13.147709562,25.493142483
Cameroon,CMR,1993,13159721561.0,1209561623.0,13.27908376,0.182748252,0.0,13.91794311,0.033040869,0.142645407,2.308616528,15498179313.0,14768101164.0,33.957118949999995,31.3973905,98.61682676,12.53476986,39.80023297,446695652.17391306,1883000000.0,1102000000.0,53.01735059799999,111.9038322,37.43453776811111,9.25594422,116.51129184757647,37.513964798,8.258774445,18.325345002
Cameroon,CMR,1994,8866953279.0,919764515.4,15.01021161,0.17158011399999998,0.0,21.08939979,-0.08495805199999999,0.123359092,3.937414094,10600157684.0,10053025173.0,39.69606257,38.791980679999995,97.85821863,18.94761842,9.61873528,446695652.17391306,1486000000.0,1083000000.0,72.045828705,111.28743427,37.43453776811111,8.349188301,108.63800308457647,33.38180984,9.910587937999999,14.808519192999999
Cameroon,CMR,1995,8002643625.0,821196386.4,12.96662053,0.17989524699999998,0.0,20.63709703,0.075616502,0.08724981,5.868344971,9643953175.0,9116024561.0,39.8569338,41.40758659,96.97593098,17.61302801,4.992791916,140000000.0,1651000000.0,1199000000.0,76.129069579,110.19661697000001,37.43453776811111,7.375125934,106.69143184157647,30.672356978000003,13.150287597,18.632829759
Cameroon,CMR,1996,8577304032.0,928890812.1,11.05115914,0.178674357,0.0,23.26041974,0.963684736,0.10649575,5.218384349,10513387442.0,9922731161.0,41.009236,36.689996289999996,99.91692008,23.17733982,1.072764083,155000000.0,1768000000.0,1227000000.0,89.55972722,108.94933568,37.43453776811111,6.282606167999999,112.49888213900506,29.087608292,14.635505640999998,24.537021514857145
Cameroon,CMR,1997,8798562992.0,1016911161.0,11.79362626,0.120282134,0.0,24.8800336,0.7230870420000001,0.621967046,4.271235228,10833497458.0,10224304198.0,42.44683528,37.13792453,100.0826371,24.96267072,5.5889035489999985,175000000.0,1860000000.0,1359000000.0,92.44730403,107.68338612000001,37.43453776811111,6.913164461,111.37264572200505,25.628689335999997,13.029633363999999,24.534676167857146
Cameroon,CMR,1998,9012579323.0,986912330.0,11.6604506,0.113559377,0.0,22.54840037,2.026837857,-1.280136197,3.668033288,10612847429.0,10143554100.0,42.41722018,39.66717112,99.91961705,22.46801742,4.308289035,210000000.0,1671000000.0,1495000000.0,87.56993652,108.54235252000001,37.43453776811111,5.996119945,108.99457831457647,27.211510514,6.833341998,23.820483387
Cameroon,CMR,1999,9431943630.0,1041691139.0,12.81069842,0.103042798,0.0,20.04832716,-0.138365951,0.346737959,2.478656394,11198378749.0,10730678784.0,40.47144519,37.12827649,100.2701991,20.31852628,-1.119766442,192000000.0,1601000000.0,1318000000.0,76.82980045,110.37249670000001,37.43453776811111,6.343364532000001,111.81891254757646,29.174532636000002,8.017078384,23.787949859999998
Cameroon,CMR,2000,7840207954.0,936237628.9,14.00768219,0.108454689,0.0,25.90820941,1.579852554,0.100999726,2.788151164,10083937740.0,9490488176.0,39.621512769999995,37.091672349999996,99.03645014,24.94465955,5.214816796,241000000.0,1833000000.0,1489000000.0,100.85093669,109.85608429999999,37.43453776811111,4.37218359,109.90305487442858,28.413148366,19.215087912,24.628630948857147
Cameroon,CMR,2001,8334216297.0,988916755.4,13.41006157,0.101359267,0.0,25.83939588,-0.112407854,-0.479527837,2.172615146,10371327756.0,9675489664.0,45.483879560000005,34.73201657,102.4463246,28.28572047,1.460673165,199000000.0,1749000000.0,1852000000.0,108.96813584,109.61604551,28.068437328111113,4.490474101,112.51789744442858,30.709985552,10.43130919,24.571759780857146
Cameroon,CMR,2002,9448424857.0,1120039668.0,15.30701527,0.09562231,0.0,24.2969004,4.342923125,-1.139909708,2.353091744,11579343088.0,10906514676.0,45.65011679,33.79062058,103.2490168,27.54591723,1.841655702,205000000.0,1802000000.0,1866000000.0,103.56382021,109.88786339,37.82962507811111,4.008789612,113.57500808082858,31.165546395999996,9.514728960000001,24.663858134857144
Cameroon,CMR,2003,12286350351.0,1403483833.0,14.89435612,0.099700405,0.0,20.92778439,2.296661985,0.043697849,3.029831311,14548845765.0,14023258191.0,45.43041694,33.01623158,104.7859156,25.71369995,0.195810514,272000000.0,2283000000.0,2163000000.0,90.03391815,109.57018326999999,30.52692368811111,3.91667558,115.85707028742857,32.42659595,8.728498465,24.92782484285715
Cameroon,CMR,2004,14710395539.0,1704202952.0,14.69591581,0.094786547,0.0,22.70945864,0.38932519,-0.049997299,2.12207132,17430933517.0,17028245538.0,44.65423069,40.383298339999996,101.5161606,24.2256192,1.986006799,394000000.0,2477000000.0,2406000000.0,89.86994937,108.87874255,36.11628788811111,3.661596368,111.99859982142858,30.079533409999996,10.818955669,25.002607136857144
Cameroon,CMR,2005,14786803580.0,1792387354.0,15.10617298,0.084173629,0.0,24.59797915,1.357019676,-0.07618648900000001,2.241294664,17944084201.0,17455351569.0,43.65923601,38.968036080000005,101.7726065,26.37058565,0.748966068,480000000.0,2861000000.0,2735000000.0,95.71274662,108.78227781000001,36.46915336811111,2.349525596,112.25326082842858,30.998342096,14.56536741,24.83851708585715
Cameroon,CMR,2006,15858184821.0,1979713229.0,15.27505203,0.082496116,0.0,25.63861483,0.305174785,-0.027418009,2.499659107,19356046328.0,19103975208.0,41.83687816,40.87156173,100.6698985,26.30851337,3.358663703,521000000.0,3576000000.0,3150000000.0,99.62117488999999,107.58972285,46.98565563811111,-1.134779522,111.39428850242857,26.179070723000002,18.562295178999996,25.080801366857145
Cameroon,CMR,2007,18002293456.0,2454138095.0,16.56807317,0.11571197,0.0,28.8854045,0.84653983,-0.03445307,3.086967487,22365265026.0,21864913650.0,41.61919535,39.986412869999995,100.7223669,29.60777145,0.957762904,466000000.0,4230000000.0,4657000000.0,112.24288459,103.98579932,53.19630477811111,-3.560504972,111.93109927142858,24.074224206,18.59432749,25.157679299857143
Cameroon,CMR,2008,20800423575.0,3045332528.0,17.11152299,0.104231756,0.0,29.05769615,0.079178526,-0.008354163000000001,3.051315469,26409781215.0,25997186753.0,48.34640856,41.19240481,103.864206,32.92190211,6.612783812000001,563000000.0,5241000000.0,5686000000.0,119.14281643000001,105.78978121,43.77181449811111,-4.953959095,112.33531709742857,25.213276354,21.063624527,25.022934660857146
Cameroon,CMR,2009,21966105152.0,3110063634.0,17.82831981,0.122773345,0.0,21.40326478,2.856818949,-0.252919997,2.76272642,26017925552.0,25904236348.0,47.261094310000004,38.02605126,104.9659886,26.36925342,1.645181868,476000000.0,3552000000.0,4442000000.0,90.83584972,106.7283946,46.14591012811111,-4.543874683,114.95453422042856,27.659290271,10.013275805000001,25.118097128857144
Cameroon,CMR,2010,21558453450.0,3175043247.0,19.25091779,0.118302859,0.0,22.17214409,2.0492132830000003,1.91437843,2.7929016630000003,26143818510.0,25879823790.0,46.673659009999994,36.40077411,104.7795671,26.95171122,1.909827788,265000000.0,3878000000.0,5133000000.0,95.21910438,107.84155179000001,47.699239982,-3.831946602,115.17607630442858,31.923332495,13.007530559000001,24.84880522185715
Cameroon,CMR,2011,23901495834.0,3614577290.0,19.83084183,0.094675075,0.0,25.93207364,2.223852486,0.636907549,2.870784163,29337006833.0,29033837745.0,48.33153088,37.98783485,105.07215159999998,31.00422527,2.670232542,622000000.0,4517000000.0,6800000000.0,108.60040197000001,108.42825461,38.336805675,-2.700536345,114.03503257842857,37.735039719999996,15.083917647000002,25.156836789857145
Cameroon,CMR,2012,23437699811.0,3686159508.0,18.46468215,0.094392411,0.0,26.11820061,1.812074547,-0.970050685,3.0578221830000003,29104437355.0,28659026752.0,45.53507853,36.616419730000004,104.1507129,30.26891355,2.670900032,668000000.0,4274000000.0,6515000000.0,106.3651925,108.9033667,43.424682997,-1.090889831,116.04972167799998,38.73602796,15.578073762999999,28.920741761000002
Cameroon,CMR,2013,26135754939.0,4104293115.0,19.13242243,0.097277844,0.0,25.56776428,1.691747967,-0.486944688,3.125626268,32348149947.0,31728766901.0,45.66740586,36.1878835,104.4699486,30.03771287,2.041154858,795000000.0,4515000000.0,6649000000.0,104.06434922,108.99247745000001,36.251586149,-0.970447924,116.471455125,41.133507460000004,13.670589434,29.2539771
Cameroon,CMR,2014,28921906797.0,4336690571.0,20.04207146,0.093241704,0.0,24.93807419,2.074493154,-0.033687737,3.271555164,34942948737.0,34653463123.0,47.79627811,37.93461077,105.1886461,30.12672029,2.096074939,830000000.0,5145000000.0,7553000000.0,104.80947903,107.62424608999999,36.287036911,-0.459727588,115.66589234499999,43.428264049999996,12.690912097999998,30.570750155
Cameroon,CMR,2015,25982140709.0,3846206202.0,20.60299315,0.11392927028,0.0,22.25966622,2.244962642,0.180472027,4.072059875,30916218544.0,30479494868.0,45.443414849999996,33.70460621,105.3498746,27.60954078,0.1791471,742000000.0,4058000000.0,6045000000.0,94.55853463,106.69384431,31.256255858,-2.564403631,117.558859957,44.02551722,9.067046383000001,29.520848936
Cameroon,CMR,2016,27449551086.0,4068135264.0,20.44855584,0.11392927028,0.0,19.23934954,2.034819735,-0.119211456,3.945357449,32621535419.0,32063364385.0,45.2007197,35.11812232,104.7258188,23.96516838,1.094639616,818000000.0,3305000000.0,5206000000.0,81.26374124,106.84485959999999,25.46246562,1.270261348,115.86060843599999,49.1986286,7.859747539,27.932827853
Cameroon,CMR,2017,29052423888.0,4365581562.0,20.51629538,0.11392927028,0.0,18.58391647,2.330861538,0.062608952,3.690859201,34922782311.0,34263095724.0,45.90329285,37.14058623,104.022134,22.60605047,1.482471322,845000000.0,3233000000.0,5105000000.0,77.61806886,106.92949058,26.67615015,1.284564822,112.49077411017647,45.52275064,9.470018171000001,28.300814303000003
Cameroon,CMR,2018,15892195355.392857,2112868342.9428575,22.10968012,0.11392927028,0.0,19.31371409,1.814454493,-0.023999873,3.230441709285714,38675205293.0,37856444404.0,45.5772944,35.87870238,104.3838548,23.69756892,1.59928886,446695652.17391306,3817000000.0,5851000000.0,80.47667274,110.39013609,29.317344091000002,2.82299872,114.20058897200504,49.4809073,12.824149179107145,25.302581319857147
Canada,CAN,1990,473218000000.0,91338395386.0,73.5226848,0.779002256,0.178530125,25.1648997,1.276346989,1.018702564,0.185247217,593930000000.0,574627000000.0,43.164256120000005,39.0807201,100.1245316,25.01020928,3.4126775910000005,25840521739.13044,127629000000.0,123244000000.0,100.172142498,106.40177449542104,4.913608210982144,187.39433155966668,152.0656378561337,244.03438977,5.422180194,34.008476522625
